,name,code,year,sector,x1,x2,x3,x4,x5,om,ga,gs,ge,croe,cpb,bankrupt
2639,(주)아이디스,143160,2020,2,0.5516485235837908,0.45681221490208646,0.08001844133645208,13.31835406912854,0.822483938033131,0.09728875864470536,0.07533820246866102,0.34968352174530853,0.0481283422459893,5.88,0.009407787437092585,0
2640,(주)사람인에이치알,143240,2017,1,0.18822962760950462,0.38173388193139196,0.04456690902938366,11.265071007519511,0.8321354283772445,0.05355727867072554,0.17842866301475396,0.10374244654152248,0.09455587392550144,-9.57,0.5044634836611066,0
2641,(주)사람인에이치알,143240,2018,1,0.3145235568497831,0.4854352349090396,0.2031571267804642,14.207856994303249,0.8246426698988703,0.24635776706216073,0.0686137758234546,0.05899170631906753,0.060209424083769635,15.610000000000003,-0.9242838581787667,0
2642,(주)사람인에이치알,143240,2019,1,0.408780695338902,0.5499785234278461,0.24237617657567273,18.621950054613276,0.7160683055248599,0.3384819223328383,0.25083559214604695,0.08614768026501267,-0.05185185185185185,5.18,0.8919580987584848,0
2643,(주)사람인에이치알,143240,2020,1,0.44462932933437105,0.5989672573443244,0.1884101733322523,15.359315956396927,0.6615822421154132,0.28478722876510354,0.113910558613884,0.029152441461076702,0.0703125,-6.950000000000003,-0.7313586516858837,0
2644,(주)세경하이테크,148150,2020,2,0.06422022020288447,0.36529903179991013,-0.017405258164769708,3.520731471060291,1.0593649233917042,-0.016429898499040682,0.005879475945927326,-0.21816876499261123,-0.10752688172043011,-21.42,-0.9589521364100166,0
2645,(주)모다,149940,2017,2,-0.19210882968779122,-0.09974041953097795,-0.08356839925008615,0.5439591702795343,0.3078449702244298,-0.271462610511914,0.7249134943833742,0.26158278023682224,-0.015625,-208.44,-0.23989808326833906,0
2646,(주)모다,149940,2018,2,-0.27600463786805046,-0.30564756685970246,0.02277928171661038,0.019401120063845593,0.47692381045704924,0.047762936588928884,-0.4026856688283529,-0.07462049272624768,-0.6666666666666666,103.82999999999998,-1.3899202884869712,0
2647,(주)모다,149940,2019,2,-0.2294170833588778,-0.4708790000395153,-0.10994169618656495,0.02690243572166263,0.47619394869569015,-0.2308758783846343,-0.3478894097758708,-0.3488873691428518,-0.9285714285714286,-53.47,0.06308638768439226,1
2648,(주)아바텍,149950,2013,2,0.2468069086053813,0.5180067584559447,0.1656684440321208,9.585189121159365,0.9381393843339577,0.17659256907729007,0.15410495866131596,0.23105893592281534,0.055449330783938815,-7.219999999999999,-0.5101493047972947,0
2649,(주)아바텍,149950,2014,2,0.3094306560214441,0.6072341571714936,0.22869272718862757,9.890284979452687,0.9154684634031549,0.24980950882621028,0.16680900700876977,0.1386120938624097,-0.13043478260869565,5.259999999999998,0.21304300911677876,0
2650,(주)아바텍,149950,2015,2,0.41597190588908856,0.6684450439710807,0.08879573509353679,10.929700979131107,0.586712052971924,0.15134465815684536,-0.019354028193947187,-0.37151651383145406,-0.25,-15.77,-0.7973385522952173,0
2651,(주)아바텍,149950,2016,2,0.4836679174211333,0.6550158587281794,0.083851127231951,10.174789729704475,0.6049394283638203,0.13861078200629634,0.006396806960207191,0.03766252291192522,0.28055555555555556,-0.019999999999999574,-0.0543593785146983,0
2652,(주)아바텍,149950,2017,2,0.5362027147704745,0.646284231167031,0.11517980367993752,9.578631787239397,0.6366187270827566,0.18092430960637582,0.15224171943531975,0.21258199139467907,0.1561822125813449,4.409999999999999,0.028661778009347105,0
2653,(주)파수,150900,2014,1,0.475977882783385,0.23187768660965655,0.05522206011613968,11.724959183150338,0.7011723092651737,0.07875676119328245,0.05102636165445426,0.08269171227903302,0.034934497816593885,-0.7599999999999998,1.8868568233101568,0
2654,(주)파수,150900,2015,1,0.4379407318463734,0.19278899367002947,0.0026384230484737437,4.2986424673684045,0.6156599542877528,0.004285520001907699,0.2453743142037948,0.0934931160606973,0.12658227848101267,-5.550000000000001,-1.224342454862985,0
