,name,code,year,nwcta,ebt,interest1,interest2,interest3,interest4,NI,TI,FI,FC,GVEM,ebit_1
411,(주)비트컴퓨터,32850,Dec-18,14.26,-573153.0,79565.0,0.0,0.0,0.0,-233696.0,-339457.0,292711.0,79565.0,738172.0,-493588.0
412,(주)비트컴퓨터,32850,Dec-19,22.61,8567493.0,172515.0,0.0,0.0,0.0,7093059.0,1474434.0,308888.0,172515.0,905114.0,8740008.0
413,(주)비트컴퓨터,32850,Dec-20,15.34,7954892.0,194302.0,0.0,0.0,0.0,6474398.0,1480493.0,743783.0,194302.0,363177.0,8149194.0
414,(주)비트컴퓨터,32850,Dec-16,19.25,5259280.0,213634.0,0.0,0.0,0.0,4160233.0,1099047.0,337916.0,213634.0,676863.0,5472914.0
415,(주)사람인에이치알,143240,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,(주)사람인에이치알,143240,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,(주)사람인에이치알,143240,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,(주)사람인에이치알,143240,Dec-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,(주)사람인에이치알,143240,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,(주)사람인에이치알,143240,Dec-16,24.95,12857989.0,504.0,0.0,0.0,0.0,10420313.0,2437676.0,461631.0,504.0,0.0,12858493.0
421,(주)사람인에이치알,143240,Dec-17,18.82,4356714.0,16.0,0.0,0.0,0.0,3409905.0,946809.0,974935.0,16.0,0.0,4356730.0
422,(주)사람인에이치알,143240,Dec-18,31.45,21215319.0,7397.0,0.0,0.0,0.0,16668712.0,4546607.0,1079294.0,340312.0,0.0,21222716.0
423,(주)사람인에이치알,143240,Dec-19,40.88,31637561.0,33241.0,0.0,0.0,0.0,25460629.0,6176932.0,2348883.0,143515.0,0.0,31670802.0
424,(주)사람인에이치알,143240,Dec-20,44.46,27379856.0,43702.0,0.0,0.0,0.0,21620057.0,5759799.0,2423313.0,510255.0,0.0,27423558.0
425,(주)사람인에이치알,143240,Dec-14,65.0,4263858.0,3452.0,0.0,0.0,0.0,3250821.0,1013037.0,1344161.0,13536.0,0.0,4267310.0
426,(주)삼성출판사,68290,Dec-11,27.59,6814657.0,56809.0,0.0,0.0,0.0,6354353.0,460304.0,774920.0,58811.0,0.0,0.0
427,(주)삼성출판사,68290,Dec-12,29.52,4609096.0,68524.0,0.0,0.0,0.0,3922650.0,686446.0,445400.0,77375.0,1853176.0,0.0
428,(주)삼성출판사,68290,Dec-13,18.44,6887819.0,738156.0,0.0,0.0,0.0,5613496.0,1274323.0,566504.0,1080976.0,281219.0,7625975.0
429,(주)삼성출판사,68290,Dec-14,13.63,9352128.0,1021024.0,0.0,0.0,0.0,6949602.0,2402526.0,1053222.0,1043186.0,653652.0,10373152.0
430,(주)삼성출판사,68290,Dec-15,14.18,8159948.0,1017549.0,0.0,0.0,0.0,6724811.0,1571270.0,306715.0,1046687.0,155967.0,9177497.0
431,(주)삼성출판사,68290,Dec-16,12.62,11886342.0,900585.0,0.0,0.0,0.0,9905223.0,1981119.0,325348.0,934442.0,165655.0,12786927.0
432,(주)삼성출판사,68290,Dec-17,19.87,9711151.0,1326648.0,0.0,0.0,0.0,5860955.0,3850196.0,235971.0,1574713.0,-54128.0,11037799.0
433,(주)삼성출판사,68290,Dec-18,15.25,1208983.0,1684353.0,0.0,0.0,0.0,458115.0,750868.0,195309.0,2322847.0,1232994.0,2893336.0
434,(주)삼성출판사,68290,Dec-19,10.03,7305637.0,4298319.0,0.0,0.0,0.0,6603130.0,702507.0,1887035.0,5344987.0,3070001.0,11603956.0
435,(주)삼성출판사,68290,Dec-20,11.53,68624944.0,3422380.0,0.0,0.0,0.0,53270131.0,15354813.0,7460167.0,8625548.0,2920557.0,72047324.0
436,(주)삼성출판사,68290,Dec-10,27.35,7126797.0,372932.0,0.0,0.0,0.0,6497708.0,629089.0,384297.0,1047933.0,0.0,0.0
437,(주)상상인,38540,Dec-11,51.3,7606363.0,5888.0,0.0,0.0,0.0,7579784.0,26579.0,2876406.0,376714.0,0.0,0.0
438,(주)상상인,38540,Dec-12,-20.33,2875205.0,26743.0,0.0,0.0,0.0,2585765.0,289440.0,1454193.0,368522.0,0.0,0.0
439,(주)상상인,38540,Dec-13,-17.65,9759840.0,62186.0,0.0,0.0,0.0,10308723.0,-548883.0,841548.0,130254.0,1536997.0,9822026.0
440,(주)상상인,38540,Dec-14,7.02,22624164.0,185510.0,0.0,0.0,0.0,20680303.0,1943861.0,1147897.0,820725.0,-246183.0,22809674.0
441,(주)상상인,38540,Dec-10,44.15,3673387.0,103224.0,0.0,0.0,0.0,3492823.0,180564.0,1277355.0,1556719.0,0.0,0.0
442,(주)상상인,38540,Dec-16,-12.57,82519134.0,648326.0,0.0,0.0,0.0,68380027.0,13841830.0,465228.0,666266.0,0.0,83167460.0
443,(주)상상인,38540,Dec-17,-5.81,118883314.0,151167.0,0.0,0.0,0.0,100182154.0,18701159.0,749563.0,330062.0,0.0,119034481.0
444,(주)상상인,38540,Dec-18,-1.49,180984428.0,1228168.0,0.0,0.0,0.0,136605171.0,44379257.0,826698.0,1251418.0,0.0,182212596.0
445,(주)상상인,38540,Dec-19,4.52,163507886.0,3927710.0,0.0,0.0,0.0,120386462.0,43121424.0,410027.0,3929442.0,-391901.0,167435596.0
446,(주)상상인,38540,Dec-20,-13.77,87696219.0,1035860.0,0.0,0.0,0.0,64319442.0,23376777.0,3640703.0,8308797.0,-478245.0,88732079.0
447,(주)상상인,38540,Dec-15,0.52,36503148.0,485664.0,0.0,0.0,0.0,34021672.0,2283484.0,4234556.0,1284207.0,36351.0,36988812.0
448,(주)선데이토즈,123420,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,(주)선데이토즈,123420,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,(주)선데이토즈,123420,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,(주)선데이토즈,123420,Dec-14,75.77,62145374.0,13116.0,0.0,0.0,0.0,48298813.0,13846561.0,1792425.0,42349.0,0.0,62158490.0
452,(주)선데이토즈,123420,Dec-15,84.66,27468480.0,0.0,0.0,0.0,0.0,20595771.0,6872709.0,2260476.0,17617.0,0.0,27468480.0
453,(주)선데이토즈,123420,Dec-16,77.94,19138050.0,0.0,0.0,0.0,0.0,15613130.0,3524920.0,2372917.0,54686.0,0.0,19138050.0
454,(주)선데이토즈,123420,Dec-17,67.05,14784431.0,0.0,0.0,0.0,0.0,14145326.0,639106.0,3359479.0,74070.0,0.0,14784431.0
455,(주)선데이토즈,123420,Dec-18,54.86,12069703.0,0.0,0.0,0.0,0.0,9921389.0,2148314.0,4069910.0,158571.0,0.0,12069703.0
456,(주)선데이토즈,123420,Dec-19,69.5,5944466.0,170144.0,0.0,0.0,0.0,2962423.0,2982043.0,4330698.0,2436496.0,1364737.0,6114610.0
457,(주)선데이토즈,123420,Dec-20,77.12,14168147.0,143833.0,0.0,0.0,0.0,14643915.0,-475768.0,6017057.0,1709367.0,-2396893.0,14311980.0
458,(주)선데이토즈,123420,Dec-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,(주)셀바스에이아이,108860,Dec-11,18.36,471022.0,51559.0,0.0,0.0,0.0,873879.0,-402857.0,143299.0,60550.0,0.0,0.0
460,(주)셀바스에이아이,108860,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,(주)셀바스에이아이,108860,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,(주)셀바스에이아이,108860,Dec-14,37.63,-4641086.0,54722.0,0.0,0.0,0.0,-4422894.0,-218192.0,1238861.0,807895.0,0.0,-4586364.0
463,(주)셀바스에이아이,108860,Dec-15,33.14,-831692.0,584452.0,0.0,0.0,0.0,-656849.0,-174843.0,826865.0,1322976.0,0.0,-247240.0
464,(주)셀바스에이아이,108860,Dec-16,17.23,-19104320.0,623837.0,0.0,0.0,0.0,-19289047.0,184727.0,691730.0,4220841.0,0.0,-18480483.0
465,(주)셀바스에이아이,108860,Dec-17,4.71,-4348860.0,1114020.0,0.0,0.0,0.0,-4282233.0,-66628.0,313572.0,1332893.0,0.0,-3234840.0
466,(주)셀바스에이아이,108860,Dec-18,-15.99,-25790871.0,1369214.0,0.0,0.0,0.0,-26584553.0,793682.0,151886.0,1380289.0,0.0,-24421657.0
467,(주)셀바스에이아이,108860,Dec-19,2.5,-9404813.0,1563210.0,0.0,0.0,0.0,-8592018.0,-812794.0,97091.0,1577009.0,0.0,-7841603.0
468,(주)셀바스에이아이,108860,Dec-20,17.81,4172472.0,1237042.0,0.0,0.0,0.0,4284014.0,-111543.0,248281.0,1279742.0,0.0,5409514.0
469,(주)셀바스에이아이,108860,Dec-10,23.16,3539270.0,25813.0,0.0,0.0,0.0,3439101.0,100169.0,275009.0,68778.0,0.0,0.0
470,(주)소리바다,53110,Dec-11,52.25,4091393.0,312394.0,0.0,0.0,0.0,4865197.0,-773803.0,652201.0,324353.0,0.0,0.0
471,(주)소리바다,53110,Dec-12,54.26,-3557950.0,129752.0,0.0,0.0,0.0,-4041808.0,483857.0,378199.0,281713.0,0.0,0.0
472,(주)소리바다,53110,Dec-13,39.88,-4026678.0,530847.0,0.0,0.0,0.0,-4708532.0,681854.0,836726.0,585172.0,0.0,-3495831.0
473,(주)소리바다,53110,Dec-14,35.49,-6343176.0,265228.0,0.0,0.0,0.0,-7007012.0,663836.0,708201.0,1552733.0,0.0,-6077948.0
474,(주)소리바다,53110,Dec-15,25.63,-4917889.0,55851.0,0.0,0.0,0.0,-5177141.0,259252.0,223175.0,57559.0,0.0,-4862038.0
475,(주)소리바다,53110,Dec-16,7.63,-8797768.0,626349.0,0.0,0.0,0.0,-8642394.0,-155374.0,324631.0,695643.0,0.0,-8171419.0
476,(주)소리바다,53110,Dec-17,-1.31,-6855901.0,1277681.0,0.0,0.0,0.0,-6015913.0,-839988.0,111122.0,1446808.0,0.0,-5578220.0
477,(주)소리바다,53110,Dec-18,-13.54,-10255323.0,1620694.0,0.0,0.0,0.0,-10489300.0,233977.0,423924.0,1649789.0,0.0,-8634629.0
478,(주)소리바다,53110,Dec-19,-27.98,-13596206.0,1823578.0,0.0,0.0,0.0,-12938082.0,225763.0,651050.0,2006741.0,0.0,-11772628.0
479,(주)소리바다,53110,Dec-20,-27.93,-43952864.0,2163700.0,0.0,0.0,0.0,-44003322.0,50459.0,419692.0,2954473.0,0.0,-41789164.0
480,(주)소리바다,53110,Dec-10,50.83,4123668.0,195148.0,0.0,0.0,0.0,5045834.0,-922165.0,230932.0,203157.0,0.0,0.0
481,(주)솔트룩스,304100,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,(주)솔트룩스,304100,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,(주)솔트룩스,304100,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,(주)솔트룩스,304100,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,(주)솔트룩스,304100,Dec-18,83.48,42465.0,388312.0,0.0,0.0,0.0,52483.0,-10018.0,299453.0,424454.0,0.0,430777.0
486,(주)솔트룩스,304100,Dec-19,64.64,714486.0,371838.0,0.0,0.0,0.0,826261.0,-111775.0,1288094.0,403446.0,0.0,1086324.0
487,(주)솔트룩스,304100,Dec-20,58.66,370400.0,76746.0,0.0,0.0,0.0,513446.0,-143046.0,930419.0,567959.0,0.0,447146.0
488,(주)솔트룩스,304100,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,(주)솔트웍스,222520,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,(주)솔트웍스,222520,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,(주)솔트웍스,222520,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,(주)수산아이앤티,50960,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,(주)수산아이앤티,50960,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,(주)수산아이앤티,50960,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,(주)수산아이앤티,50960,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,(주)수산아이앤티,50960,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,(주)수산아이앤티,50960,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,(주)수산아이앤티,50960,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,(주)수산아이앤티,50960,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,(주)수산아이앤티,50960,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,(주)수산아이앤티,50960,Dec-20,24.21,2776117.0,165936.0,0.0,0.0,0.0,2023000.0,753117.0,567257.0,711798.0,0.0,2942053.0
502,(주)수산아이앤티,50960,Dec-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,(주)스페이스솔루션,245030,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,(주)스페이스솔루션,245030,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,(주)스페이스솔루션,245030,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,(주)스페이스솔루션,245030,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,(주)스포츠서울,39670,Dec-11,-4.82,-2659478.0,3165655.0,0.0,0.0,0.0,-33501284.0,20397.0,357158.0,3170597.0,0.0,0.0
508,(주)스포츠서울,39670,Dec-12,-0.91,-7154296.0,1755688.0,0.0,0.0,0.0,-7691649.0,0.0,421913.0,1756567.0,0.0,0.0
509,(주)스포츠서울,39670,Dec-13,-8.93,-16122911.0,902990.0,0.0,0.0,0.0,-25931123.0,0.0,43447.0,902990.0,0.0,-15219921.0
510,(주)스포츠서울,39670,Mar-15,-4.37,-10561982.0,396587.0,0.0,0.0,0.0,-10561982.0,0.0,31498.0,396587.0,0.0,-10165395.0
511,(주)스포츠서울,39670,Dec-10,-17.75,-4567330.0,1175830.0,0.0,0.0,0.0,926551.0,8438.0,828804.0,1199705.0,0.0,0.0
512,(주)스포츠서울,39670,Mar-17,17.65,-507279.0,381330.0,0.0,0.0,0.0,-507279.0,0.0,242936.0,381330.0,0.0,-125949.0
513,(주)스포츠서울,39670,Mar-18,0.67,-19552776.0,2236716.0,0.0,0.0,0.0,-19591088.0,38312.0,203174.0,2288698.0,0.0,-17316060.0
514,(주)스포츠서울,39670,Mar-19,-2.95,-48205046.0,4638287.0,0.0,0.0,0.0,-47829422.0,-375624.0,339396.0,4652759.0,0.0,-43566759.0
515,(주)스포츠서울,39670,Mar-20,-95.31,-15157976.0,2093569.0,0.0,0.0,0.0,-23546619.0,0.0,1000409.0,2093788.0,0.0,-13064407.0
516,(주)스포츠서울,39670,Mar-16,4.38,-4624591.0,292282.0,0.0,0.0,0.0,-4624591.0,0.0,28240.0,328485.0,0.0,-4332309.0
517,(주)시냅스엠,246830,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,(주)시냅스엠,246830,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,(주)시냅스엠,246830,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,(주)시냅스엠,246830,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,(주)시큐브,131090,Dec-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,(주)시큐브,131090,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,(주)시큐브,131090,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,(주)시큐브,131090,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,(주)시큐브,131090,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,(주)시큐브,131090,Dec-16,58.36,1195837.0,0.0,0.0,0.0,0.0,1319692.0,-123855.0,138871.0,20720.0,0.0,1195837.0
527,(주)시큐브,131090,Dec-17,60.35,3365028.0,0.0,0.0,0.0,0.0,3106936.0,258092.0,146573.0,63945.0,0.0,3365028.0
528,(주)시큐브,131090,Dec-18,64.62,2682770.0,0.0,0.0,0.0,0.0,2596981.0,85790.0,152053.0,1263.0,0.0,2682770.0
529,(주)시큐브,131090,Dec-19,66.5,5167381.0,6324.0,0.0,0.0,0.0,5145956.0,21425.0,173471.0,14426.0,0.0,5173705.0
530,(주)시큐브,131090,Dec-20,73.53,1522893.0,5592.0,0.0,0.0,0.0,2530753.0,-1007860.0,111240.0,34039.0,0.0,1528485.0
531,(주)시큐브,131090,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,(주)시티랩스,139050,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,(주)시티랩스,139050,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,(주)시티랩스,139050,Dec-13,32.88,506401.0,1218.0,0.0,0.0,0.0,449217.0,-3660.0,311809.0,15887.0,0.0,507619.0
535,(주)시티랩스,139050,Dec-14,32.9,2093054.0,3012.0,0.0,0.0,0.0,1669497.0,423557.0,386720.0,5760.0,0.0,2096066.0
536,(주)시티랩스,139050,Dec-15,15.64,-1195183.0,249239.0,0.0,0.0,0.0,-721167.0,-474017.0,392986.0,249721.0,0.0,-945944.0
537,(주)시티랩스,139050,Dec-16,23.06,-2236466.0,294042.0,0.0,0.0,0.0,-2655722.0,419256.0,318345.0,296326.0,0.0,-1942424.0
538,(주)시티랩스,139050,Dec-17,24.04,-10121642.0,188144.0,0.0,0.0,0.0,-9350611.0,-771031.0,516070.0,882093.0,0.0,-9933498.0
539,(주)시티랩스,139050,Dec-18,-5.48,-1295993.0,436332.0,0.0,0.0,0.0,-1065866.0,-230127.0,746693.0,437782.0,0.0,-859661.0
540,(주)시티랩스,139050,Dec-19,-16.28,-11619803.0,3437745.0,0.0,0.0,0.0,-12001532.0,465832.0,1332531.0,10217702.0,-3128246.0,-8182058.0
541,(주)시티랩스,139050,Dec-20,14.23,-1556971.0,3544005.0,0.0,0.0,0.0,-3216867.0,1659896.0,7016636.0,5176038.0,-966273.0,1987034.0
542,(주)시티랩스,139050,Dec-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,(주)신세계아이앤씨,35510,Dec-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,(주)신세계아이앤씨,35510,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,(주)신세계아이앤씨,35510,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,(주)신세계아이앤씨,35510,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,(주)신세계아이앤씨,35510,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,(주)신세계아이앤씨,35510,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,(주)신세계아이앤씨,35510,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,(주)신세계아이앤씨,35510,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,(주)신세계아이앤씨,35510,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,(주)신세계아이앤씨,35510,Dec-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,(주)신세계아이앤씨,35510,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,(주)신지소프트,78700,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,(주)신테카바이오,226330,Dec-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,(주)신테카바이오,226330,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,(주)신테카바이오,226330,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,(주)싸이버원,356890,Dec-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,(주)싸이버원,356890,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,(주)싸이버원,356890,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,(주)썸에이지,208640,Dec-16,80.35,-7327734.0,5685.0,0.0,0.0,0.0,-7197287.0,-130447.0,392484.0,244187.0,0.0,-7322049.0
562,(주)썸에이지,208640,Dec-17,81.09,-8723517.0,64042.0,0.0,0.0,0.0,-8706014.0,-17503.0,466627.0,64042.0,-401081.0,-8659475.0
563,(주)썸에이지,208640,Dec-18,12.03,-29167259.0,169226.0,0.0,0.0,0.0,-29367175.0,199916.0,703236.0,169226.0,-1752001.0,-28998033.0
564,(주)썸에이지,208640,Dec-19,73.36,-14157793.0,477431.0,0.0,0.0,0.0,-14157793.0,0.0,585006.0,477431.0,-502767.0,-13680362.0
565,(주)썸에이지,208640,Dec-20,65.6,-11264064.0,109552.0,0.0,0.0,0.0,-7710881.0,-3553183.0,347969.0,109552.0,-903243.0,-11154512.0
566,(주)썸에이지,208640,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,(주)썸에이지,208640,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,(주)씨오더블유오엔,56000,Dec-12,8.19,-16684266.0,1832924.0,0.0,0.0,0.0,-14751856.0,-1932410.0,691263.0,1832924.0,0.0,0.0
569,(주)씨오더블유오엔,56000,Dec-13,-21.33,-11201108.0,1981647.0,0.0,0.0,0.0,-10808062.0,-393046.0,575124.0,1981647.0,0.0,-9219461.0
570,(주)씨오더블유오엔,56000,Dec-14,-11.35,-6850011.0,2283859.0,0.0,0.0,0.0,-6851655.0,1644.0,393831.0,2283859.0,0.0,-4566152.0
571,(주)씨오더블유오엔,56000,Dec-11,30.83,-10492231.0,1245378.0,0.0,0.0,0.0,-10308689.0,-183542.0,477841.0,1245378.0,0.0,0.0
572,(주)씨오더블유오엔,56000,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,(주)씨오더블유오엔,56000,Dec-17,77.39,181469.0,290396.0,0.0,0.0,0.0,181469.0,0.0,354018.0,290396.0,0.0,471865.0
574,(주)씨오더블유오엔,56000,Dec-18,81.5,-1004766.0,41528.0,0.0,0.0,0.0,-1004766.0,0.0,230349.0,41528.0,0.0,-963238.0
575,(주)씨오더블유오엔,56000,Dec-19,74.51,-3367747.0,125321.0,0.0,0.0,0.0,-3367747.0,0.0,251092.0,125321.0,0.0,-3242426.0
576,(주)씨오더블유오엔,56000,Dec-15,-16.35,-10267980.0,591997.0,0.0,0.0,0.0,-10321895.0,0.0,175320.0,750924.0,-3227462.0,-9675983.0
577,(주)씨오더블유오엔,56000,Dec-20,43.02,296576.0,231164.0,0.0,0.0,0.0,296576.0,0.0,612981.0,686838.0,0.0,527740.0
578,(주)씨오더블유오엔,56000,Dec-10,39.5,9514189.0,694936.0,0.0,0.0,0.0,7745589.0,1768600.0,274674.0,694936.0,0.0,0.0
579,(주)씨이랩,189330,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,(주)씨이랩,189330,Dec-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,(주)씨이랩,189330,Dec-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,(주)씨이랩,189330,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,(주)씨이랩,189330,Dec-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,(주)씨이랩,189330,Dec-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,(주)씨이랩,189330,Dec-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,(주)씨이랩,189330,Dec-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,(주)씨이랩,189330,Dec-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,(주)씨이랩,189330,Dec-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,(주)아시아경제,127710,Dec-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,(주)아시아경제,127710,Dec-13,40.13,3265552.0,675743.0,0.0,0.0,0.0,2433132.0,832420.0,542593.0,675743.0,0.0,3941295.0
591,(주)아시아경제,127710,Dec-14,43.44,9039486.0,502272.0,0.0,0.0,0.0,7093206.0,1946280.0,576965.0,502272.0,0.0,9541758.0
592,(주)아시아경제,127710,Dec-15,51.52,8244357.0,517236.0,0.0,0.0,0.0,5967970.0,2239584.0,626829.0,517236.0,0.0,8761593.0
593,(주)아시아경제,127710,Dec-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
